latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
1.35577328,103.68761997,27.3044,0.7152,"POLYGON((103.687620302963 1.35582392463402, 103.68759846366 1.35581906172096, 103.687619659967 1.35572263658055, 103.687641499269 1.35572749949255, 103.687620302963 1.35582392463402))",6PH59M4Q+825X
1.33886277,103.69857906,41.8797,0.655,"POLYGON((103.698585402076 1.33890803624744, 103.698546036651 1.33889415429994, 103.698572722943 1.33881749820896, 103.698612088368 1.33883138015552, 103.698585402076 1.33890803624744))",6PH58MQX+GCWG
1.34746104,103.68667153,73.2475,0.7905,"POLYGON((103.686719077512 1.34749587571681, 103.686667023608 1.34752005529256, 103.686623987939 1.34742620752309, 103.686676041839 1.34740202794695, 103.686719077512 1.34749587571681))",6PH58MWP+XMMF
1.35049502,103.68141679,207.2439,0.9259,"POLYGON((103.681415874939 1.35039861670741, 103.681494371 1.35048457418723, 103.681469933938 1.35050717910119, 103.68148849523 1.35052750473086, 103.681418825564 1.35059195096646, 103.681342131853 1.35050796714412, 103.681360815439 1.35049068434537, 103.681340451808 1.35046838505293, 103.681415874939 1.35039861670741))",6PH59M2J+5HVV
1.34299368,103.6813468,21.5666,0.6604,"POLYGON((103.681376829164 1.34299421699276, 103.681354603342 1.34302286824619, 103.681316769808 1.3429931390267, 103.681338995629 1.34296448777373, 103.681376829164 1.34299421699276))",6PH58MVJ+5GXJ
1.34727149,103.68666417,21.7956,0.7446,"POLYGON((103.686694430152 1.34725522414431, 103.686696416135 1.34728328742127, 103.686633901568 1.34728776877297, 103.686631915587 1.34725970549673, 103.686694430152 1.34725522414431))",6PH58MWP+WM3V
1.34794693,103.68507253,14.3109,0.6868,"POLYGON((103.685094796742 1.34793496793677, 103.685092840962 1.34796201670694, 103.68505026399 1.34795889826413, 103.68505221977 1.34793184949452, 103.685094796742 1.34793496793677))",6PH58MXP+52GV
1.35240052,103.69793824,280.8024,0.8615,"POLYGON((103.6980118 1.3523364, 103.6980548 1.3524009, 103.6979285 1.3524862, 103.6979174 1.3524696, 103.6978882 1.3524894, 103.6978256 1.3523956, 103.6979588 1.3523056, 103.6979894 1.3523515, 103.6980118 1.3523364))",6PH59M2X+X582
1.34589651,103.68573569,67.7272,0.7721,"POLYGON((103.68567600081 1.34582298841803, 103.685814870981 1.34594812539345, 103.685795389235 1.34597002531225, 103.685656519067 1.3458448883357, 103.68567600081 1.34582298841803))",6PH58MWP+975W
1.34272299,103.68940369,53.7849,0.8124,"POLYGON((103.689442893694 1.34274835412657, 103.689374670095 1.34275970673345, 103.689364471738 1.34269762529887, 103.689432695334 1.34268627269073, 103.689442893694 1.34274835412657))",6PH58MVQ+3QJX
1.34540595,103.6790108,78.6021,0.6597,"POLYGON((103.679052020619 1.34536742766865, 103.679046721556 1.34544951064603, 103.678969577958 1.34544446591982, 103.678974877024 1.3453623829449, 103.679052020619 1.34536742766865))",6PH58MWH+5J67
1.35156013,103.6893001,139.853,0.6924,"POLYGON((103.689386933414 1.35153486283998, 103.689277046233 1.35163586298581, 103.689220695769 1.35157376009131, 103.689313108664 1.35148882101144, 103.6893471294 1.35152631468577, 103.689364603682 1.35151025362174, 103.689386933414 1.35153486283998))",6PH59M2Q+JPFG
1.35510762,103.68087246,16.9896,0.6643,"POLYGON((103.680898750726 1.35510275161173, 103.680884829171 1.35513146494687, 103.680846166838 1.35511247690511, 103.680860088393 1.35508376357051, 103.680898750726 1.35510275161173))",6PH59M4J+28X9
1.34453332,103.68542495,607.8555,0.9085,"POLYGON((103.685619663546 1.34453165564759, 103.685623540085 1.34458315264646, 103.685261056979 1.34461079285307, 103.685256293236 1.34454750984523, 103.685203890299 1.34455150569133, 103.685199238055 1.34448970388977, 103.685614124075 1.34445806781963, 103.68561877633 1.34451986963064, 103.685645511041 1.34451783104183, 103.685646398257 1.34452961705903, 103.685619663546 1.34453165564759))",6PH58MVP+R578
1.35478797,103.68529069,21.9207,0.7215,"POLYGON((103.685304708391 1.35475509007414, 103.685303419711 1.3548213705115, 103.685276674084 1.35482084376538, 103.685277962765 1.35475456332877, 103.685304708391 1.35475509007414))",6PH59M3P+W47F
1.34309646,103.68765501,264.7407,0.9185,"POLYGON((103.687781717293 1.34312639827886, 103.687537739751 1.34315326942241, 103.687528307991 1.34306652352247, 103.687772285522 1.34303965237142, 103.687781717293 1.34312639827886))",6PH58MVQ+63JX
1.34017875,103.69123824,29.9176,0.65,"POLYGON((103.691272241652 1.34016878996589, 103.691238097947 1.34021438000265, 103.691204243765 1.34018869696188, 103.69123838747 1.34014310692595, 103.691272241652 1.34016878996589))",6PH58MRR+3FH4
1.35566659,103.69219534,233.6667,0.6802,"POLYGON((103.69217297322 1.35559628879477, 103.692170774127 1.35562018725323, 103.692294145308 1.35563168665369, 103.692285289967 1.35572792134069, 103.692104729152 1.35571109129806, 103.692115783593 1.35559095816069, 103.69217297322 1.35559628879477))",6PH59M4R+7V8M
1.33809491,103.69782926,105.6377,0.7409,"POLYGON((103.697729378781 1.33806367591156, 103.697933363427 1.33808466748547, 103.697929151264 1.33812612964329, 103.697725166615 1.3381051380705, 103.697729378781 1.33806367591156))",6PH58MQX+64PP
1.35264672,103.68842919,105.1846,0.8034,"POLYGON((103.688495469608 1.35266017384317, 103.688442057005 1.35271352907807, 103.688362912388 1.35263327317318, 103.688416324988 1.35257991793899, 103.688495469608 1.35266017384317))",6PH59M3Q+393W
1.3543698,103.68437599,227.4855,0.7166,"POLYGON((103.68445645107 1.35442270144697, 103.684284854644 1.35442838809398, 103.684282480724 1.354355826514, 103.684326831038 1.35435435675981, 103.68432530577 1.35430773526906, 103.684452551873 1.35430351836916, 103.68445645107 1.35442270144697))",6PH59M3M+PQRJ
1.34336909,103.69537352,110.7418,0.8016,"POLYGON((103.69543934947 1.34335462453786, 103.695374597405 1.3434368940684, 103.695307686531 1.34338354785703, 103.695372438593 1.34330127832892, 103.69543934947 1.34335462453786))",6PH58MVW+84XQ
1.3452587,103.69297468,104.0359,0.7413,"POLYGON((103.693027108817 1.34529729816977, 103.692929584307 1.34530575814608, 103.692922248172 1.34522009311955, 103.693019772678 1.34521163314015, 103.693027108817 1.34529729816977))",6PH58MWV+4556
1.3476529,103.68277245,3992.7885,0.9114,"POLYGON((103.6829548 1.3474447, 103.6829373 1.3474446, 103.6829374 1.3474252, 103.682917 1.3474251, 103.6829168 1.3475209, 103.6829546 1.347521, 103.6829537 1.3478743, 103.6829158 1.3478742, 103.6829156 1.3479527, 103.6829534 1.3479528, 103.682953 1.3481182, 103.6827129 1.3481175, 103.6827133 1.3479762, 103.6826941 1.3479762, 103.6826938 1.3480847, 103.6826751 1.3480847, 103.682675 1.3481174, 103.6825914 1.3481172, 103.6825938 1.3472244, 103.6826961 1.3472247, 103.6826962 1.3471959, 103.6827741 1.3471961, 103.6827742 1.3471546, 103.6828288 1.3471548, 103.6828287 1.347196, 103.6829555 1.3471964, 103.6829548 1.3474447))",6PH58MXM+3464
1.34329473,103.69067255,205.6371,0.7582,"POLYGON((103.690673334762 1.34322455710454, 103.690664347909 1.34323610500685, 103.69069676821 1.34326166224205, 103.690705755063 1.34325011433976, 103.690768887582 1.34329988231184, 103.690702673934 1.34338496534126, 103.690577090436 1.34328596665167, 103.690643304079 1.34320088362713, 103.690673334762 1.34322455710454))",6PH58MVR+877P
1.35434575,103.69415333,165.2508,0.8073,"POLYGON((103.694234793532 1.3543675674054, 103.694104067601 1.35441460926842, 103.694071855438 1.35432393471354, 103.694202581361 1.35427689284908, 103.694234793532 1.3543675674054))",6PH59M3V+PMJX
1.35402265,103.68768713,100.7113,0.7335,"POLYGON((103.687729627868 1.35397392758957, 103.687724990693 1.35407509777534, 103.687644628392 1.35407136663249, 103.687649265568 1.35397019645002, 103.687729627868 1.35397392758957))",6PH59M3Q+J33X
1.3378624,103.69088626,28.0658,0.6611,"POLYGON((103.690916260595 1.33784721452542, 103.690900877526 1.33789283481503, 103.690856247882 1.33787759068609, 103.690871630952 1.33783197039747, 103.690916260595 1.33784721452542))",6PH58MQR+49RF
1.34647409,103.69772628,1299.5723,0.8221,"POLYGON((103.698167031244 1.34641131533188, 103.698142728782 1.34641421971193, 103.698151101204 1.34648518388884, 103.697305615162 1.34658622747634, 103.697291318646 1.34646505062346, 103.698161107098 1.34636110262018, 103.698167031244 1.34641131533188))",6PH58MWX+H3QR
1.33847019,103.68470631,99.9829,0.9059,"POLYGON((103.684772454453 1.33848143809343, 103.684666555157 1.3385245755736, 103.684640163481 1.33845894604337, 103.684746062773 1.338415808562, 103.684772454453 1.33848143809343))",6PH58MQM+9VPW
1.35204064,103.69597143,168.6482,0.8718,"POLYGON((103.695906828524 1.35191238052621, 103.696074666021 1.3521400467389, 103.69603601539 1.35216890937858, 103.695868177904 1.35194124316205, 103.695906828524 1.35191238052621))",6PH59M2W+R99J
1.34805655,103.6890639,241.5692,0.9012,"POLYGON((103.689135565419 1.34814793307547, 103.689047332662 1.34817177392854, 103.688992221924 1.34796517178904, 103.689080454671 1.34794133093123, 103.689135565419 1.34814793307547))",6PH58MXQ+6JG6
1.34145656,103.6948948,14.6594,0.6654,"POLYGON((103.694911699468 1.34143877923, 103.694915117034 1.34147025595874, 103.694877884874 1.34147435081291, 103.694874467309 1.34144287408463, 103.694911699468 1.34143877923))",6PH58MRV+HXJ8
1.34025182,103.67584232,407.0579,0.9371,"POLYGON((103.675941039234 1.34033449482725, 103.675773345576 1.34036085073645, 103.675743602106 1.34016915005497, 103.675911295746 1.34014279413509, 103.675941039234 1.34033449482725))",6PH58MRG+4845
1.34317222,103.69402393,527.3146,0.9011,"POLYGON((103.694230515894 1.34327289549909, 103.694171417823 1.34334985894554, 103.693958985493 1.34318462406533, 103.693983549698 1.34315263409053, 103.693958165564 1.34313288971125, 103.693934606229 1.34316357104425, 103.693812779583 1.34306881139468, 103.693870872773 1.34299315660296, 103.694230515894 1.34327289549909))",6PH58MVV+7J6X
1.35298494,103.69838462,49.9362,0.664,"POLYGON((103.698357350924 1.35291852920565, 103.698435672168 1.35303516513372, 103.698411895734 1.35305133784013, 103.698333574492 1.35293470191203, 103.698357350924 1.35291852920565))",6PH59M3X+59R7
1.34145232,103.69225988,234.0053,0.9395,"POLYGON((103.692247002901 1.34155663349449, 103.692163995741 1.34149399122036, 103.692272756675 1.34134800429793, 103.69235576384 1.34141064656589, 103.692247002901 1.34155663349449))",6PH58MRR+HWJ3
1.35153902,103.68918763,73.7896,0.7377,"POLYGON((103.689224591522 1.35156443459697, 103.689200035166 1.35156442135305, 103.689200021239 1.35159057827212, 103.689155431209 1.35159055422257, 103.689155482121 1.35149493234255, 103.689224628506 1.35149496963344, 103.689224591522 1.35156443459697))",6PH59M2Q+JM8C
1.3393621,103.69212997,43.7757,0.719,"POLYGON((103.692169003084 1.33934626221702, 103.692141061609 1.33940296490213, 103.692090934952 1.33937794370027, 103.692118876427 1.33932124101668, 103.692169003084 1.33934626221702))",6PH58MQR+PVRC
1.34492439,103.68323649,289.2781,0.9188,"POLYGON((103.683346785917 1.3449412467335, 103.683181457018 1.3450220721172, 103.683126182605 1.34490754275001, 103.683291511491 1.34482671736437, 103.683346785917 1.3449412467335))",6PH58MVM+X79W
1.35192314,103.69824791,53.5482,0.8157,"POLYGON((103.698274145721 1.3518815260116, 103.698273250131 1.35196550064604, 103.698221398289 1.35196459804321, 103.698222841208 1.35188063293869, 103.698274145721 1.3518815260116))",6PH59M2X+Q79X
1.34946129,103.69628896,146.7851,0.7883,"POLYGON((103.696375636211 1.34952214893602, 103.69633150714 1.34952673359027, 103.696325817349 1.34947125766932, 103.696180499569 1.34948635501062, 103.696175463831 1.34943725612771, 103.696364910676 1.34941757412821, 103.696375636211 1.34952214893602))",6PH58MXW+QGMC
1.34515972,103.69285302,89.0708,0.8394,"POLYGON((103.692895144275 1.34520333990736, 103.692818927362 1.3452099515081, 103.69281089059 1.34511610504818, 103.6928871075 1.34510949344353, 103.692895144275 1.34520333990736))",6PH58MWV+3497
1.3417982,103.69812904,10.1773,0.6518,"POLYGON((103.698150682457 1.34179914669, 103.698138829344 1.34181765359104, 103.698107400381 1.34179726338572, 103.698119253493 1.34177875648497, 103.698150682457 1.34179914669))",6PH58MRX+P76R
1.3462837,103.68701986,53.543,0.6887,"POLYGON((103.687028612518 1.3463391178266, 103.686988057265 1.34632978943062, 103.687011106791 1.34622828305103, 103.687051662044 1.34623761144619, 103.687028612518 1.3463391178266))",6PH58MWP+GR68
1.35298763,103.68914971,39.2039,0.7898,"POLYGON((103.689140860323 1.35302871345109, 103.689109045916 1.35299720761201, 103.689158565215 1.35294655567268, 103.689190379624 1.35297806151114, 103.689140860323 1.35302871345109))",6PH59M3Q+5MRH
1.35300326,103.69852656,32.9794,0.8097,"POLYGON((103.698563585448 1.35300776926741, 103.698511052795 1.35303740166721, 103.698489530972 1.35299875337142, 103.698542063623 1.35296912097153, 103.698563585448 1.35300776926741))",6PH59M3X+6C25
1.35068919,103.68175995,134.6358,0.7064,"POLYGON((103.681832766844 1.35070081097109, 103.681741590426 1.35076104675776, 103.68168713924 1.35067755859509, 103.681778315653 1.35061732280857, 103.681832766844 1.35070081097109))",6PH59M2J+7PCF
1.34842966,103.69586806,21.1581,0.7052,"POLYGON((103.695889336947 1.34840898310971, 103.695893010814 1.34844564606162, 103.695846793692 1.34845033731828, 103.695843119826 1.34841367436716, 103.695889336947 1.34840898310971))",6PH58MXW+98H5
1.34156877,103.69213023,19.4786,0.6584,"POLYGON((103.692130376418 1.34159870081531, 103.692103977676 1.341582829966, 103.692130088887 1.34153883500019, 103.692156487629 1.34155470584843, 103.692130376418 1.34159870081531))",6PH58MRR+JVCJ
1.34033969,103.68463177,197.4639,0.9109,"POLYGON((103.684710546961 1.34038313562561, 103.684603584473 1.34042553778013, 103.684552986531 1.34029624633877, 103.68465994901 1.34025384418193, 103.684710546961 1.34038313562561))",6PH58MRM+4VJC
1.35104473,103.69586694,17.1544,0.7829,"POLYGON((103.695888057314 1.35106044740603, 103.695850254844 1.35106516044707, 103.695845804605 1.35102900349997, 103.695883607075 1.35102429045852, 103.695888057314 1.35106044740603))",6PH59M2W+C89P
1.34384977,103.68461046,21.0597,0.6842,"POLYGON((103.6846401 1.343833, 103.6846025 1.343883, 103.6845808 1.3438665, 103.6846185 1.3438165, 103.6846401 1.343833))",6PH58MVM+GRQW
1.34739279,103.69376913,23.3492,0.7887,"POLYGON((103.693801944949 1.34740504810955, 103.693738719983 1.34741022854207, 103.69373631922 1.34738054863075, 103.693799544186 1.34737536819754, 103.693801944949 1.34740504810955))",6PH58MWV+XG2P
1.33992141,103.69551148,34.4028,0.6719,"POLYGON((103.695488874872 1.33995907432259, 103.695468797758 1.33993096523701, 103.695534076741 1.33988373485452, 103.695554153856 1.33991184394019, 103.695488874872 1.33995907432259))",6PH58MQW+X66V
1.34755066,103.68683703,233.6406,0.7775,"POLYGON((103.686830181748 1.34748940128313, 103.686818334336 1.34750982606873, 103.686891551579 1.34755284603999, 103.686903398991 1.34753242125427, 103.686961982733 1.34756684307447, 103.686919272012 1.34764047580573, 103.686844608321 1.34759660595106, 103.686835474043 1.34761235332638, 103.686774384946 1.34757645943923, 103.686783519223 1.34756071206516, 103.686720576759 1.34752372920301, 103.68676328748 1.34745009647624, 103.686830181748 1.34748940128313))",6PH58MXP+2PG5
1.34752717,103.68401349,614.5369,0.9185,"POLYGON((103.6840498 1.347468, 103.6840619 1.3474686, 103.6840426 1.3478212, 103.6840058 1.3478191, 103.6840051 1.3478315, 103.6839569 1.3478289, 103.6839911 1.3472035, 103.684064 1.3472075, 103.6840498 1.347468))",6PH58MXM+2J63
1.34466452,103.68259068,144.4886,0.8917,"POLYGON((103.682678498366 1.34468631787922, 103.682637156124 1.34474260931922, 103.682502872444 1.34464270903584, 103.682544214681 1.3445864176018, 103.682678498366 1.34468631787922))",6PH58MVM+V28H
1.34541961,103.67665343,38.6658,0.7869,"POLYGON((103.67667350916 1.34537976300558, 103.676672300954 1.34546004321306, 103.676633345582 1.34545944934203, 103.676634553789 1.34537916913583, 103.67667350916 1.34537976300558))",6PH58MWG+5M6Q
1.35435563,103.68749486,296.7909,0.7538,"POLYGON((103.687549274256 1.35420091034275, 103.687533220412 1.35448270023542, 103.687434824261 1.35447702190663, 103.687446643876 1.35426955476104, 103.687497708408 1.35427250163282, 103.687501942644 1.3541981788956, 103.687549274256 1.35420091034275))",6PH59M3P+PXX9
1.34437135,103.67825818,328.8678,0.7702,"POLYGON((103.67825510107 1.34451430172839, 103.678233590526 1.34450624909789, 103.678229637498 1.3445169454401, 103.678164376585 1.34449251453773, 103.678264899633 1.34422051307629, 103.678351671089 1.34425299659685, 103.67825510107 1.34451430172839))",6PH58MVH+P8RV
1.34858039,103.69541295,46.3552,0.664,"POLYGON((103.695455089097 1.34859415214003, 103.695386706169 1.34861631662949, 103.695370807413 1.34856662954895, 103.695439190339 1.34854446505867, 103.695455089097 1.34859415214003))",6PH58MXW+C5M6
1.34249248,103.67946636,25.796,0.7765,"POLYGON((103.679500091672 1.34249402689444, 103.679478985956 1.34252399337327, 103.67943263546 1.34249092511467, 103.679453741175 1.34246095863651, 103.679500091672 1.34249402689444))",6PH58MRH+XQWQ
1.34589622,103.68481904,121.2838,0.696,"POLYGON((103.684874609585 1.34594082101361, 103.684790847947 1.3459618848688, 103.684763475912 1.34585162797407, 103.684847237542 1.34583056411658, 103.684874609585 1.34594082101361))",6PH58MWM+9W4R
1.33919516,103.68746396,65.5356,0.6586,"POLYGON((103.687530114505 1.33917635522386, 103.687529307171 1.33921665553324, 103.687397802973 1.3392139869624, 103.687398610309 1.33917368665545, 103.687530114505 1.33917635522386))",6PH58MQP+MXGX
1.33925696,103.69797587,70.3863,0.77,"POLYGON((103.698044053275 1.33925249426869, 103.698032801216 1.33929498936629, 103.697907689162 1.33926143213807, 103.697918941221 1.3392189370429, 103.698044053275 1.33925249426869))",6PH58MQX+P556
1.34706878,103.67907815,650.8349,0.7464,"POLYGON((103.67896203563 1.34703081724665, 103.678977925705 1.34696432747526, 103.679275919753 1.3470364663764, 103.679242123708 1.34717788119384, 103.678842264703 1.34708108262897, 103.678860170685 1.34700615760018, 103.67896203563 1.34703081724665))",6PH58MWH+RJGP
1.35558528,103.68706887,31.7906,0.8011,"POLYGON((103.687116932053 1.35557266166114, 103.687116481846 1.35559953648117, 103.687020810899 1.35559791305017, 103.687021261107 1.35557103822837, 103.687116932053 1.35557266166114))",6PH59M4P+6RPC
1.33800034,103.69074001,361.4649,0.7918,"POLYGON((103.690788430693 1.33790334514699, 103.690772215317 1.33792457477248, 103.690857957048 1.33799091411446, 103.690763186384 1.33811499050686, 103.690697342685 1.33806404648908, 103.690682248839 1.33808380776973, 103.690617832375 1.3380339680176, 103.690743912253 1.33786890072892, 103.690788430693 1.33790334514699))",6PH58MQR+6754
1.35526422,103.68861613,13.4856,0.7327,"POLYGON((103.688623306451 1.35529032416442, 103.688601475275 1.35528693750757, 103.688608951 1.35523812319578, 103.688630782175 1.35524150985231, 103.688623306451 1.35529032416442))",6PH59M4Q+4C5G
1.35613843,103.69679579,15.8018,0.7092,"POLYGON((103.696823244978 1.35613520891806, 103.696813708309 1.35615960650269, 103.696768333435 1.35614164043875, 103.696777870105 1.35611724285258, 103.696823244978 1.35613520891806))",6PH59M4W+FP3F
1.34417938,103.67661693,1856.6929,0.7914,"POLYGON((103.676739199178 1.34450124066672, 103.676512939513 1.34450055432383, 103.67651408019 1.34411964197747, 103.676466691657 1.34411949823225, 103.676467392216 1.34388554856933, 103.676741040353 1.34388637859636, 103.676739199178 1.34450124066672))",6PH58MVG+MJH4
1.35172868,103.69825805,34.5609,0.7615,"POLYGON((103.698288056764 1.35175149748804, 103.698230220072 1.35175412069097, 103.698228059893 1.35170587588063, 103.698285896583 1.35170325267669, 103.698288056764 1.35175149748804))",6PH59M2X+M8R3
1.35609553,103.6976654,9.5987,0.7153,"POLYGON((103.697679279714 1.3560814758736, 103.697678105754 1.35611066407811, 103.69765154471 1.35610958194988, 103.69765271867 1.35608039374569, 103.697679279714 1.3560814758736))",6PH59M4X+C3MV
1.35094177,103.68210555,252.2298,0.8382,"POLYGON((103.682206830546 1.35093947760695, 103.682092025237 1.35104281097206, 103.682004273683 1.35094405445719, 103.682119078982 1.35084072109528, 103.682206830546 1.35093947760695))",6PH59M2J+9RHM
1.34694955,103.67892384,97.8607,0.8249,"POLYGON((103.678961820253 1.34689627125125, 103.678958618741 1.34700499240726, 103.678885863919 1.34700282223401, 103.678889065435 1.34689410108142, 103.678961820253 1.34689627125125))",6PH58MWH+QHFW
1.35334079,103.69844133,14.3894,0.6765,"POLYGON((103.698458005749 1.35335827869284, 103.698422634399 1.35335608477232, 103.698424641983 1.35332329840897, 103.698460013333 1.3533254923293, 103.698458005749 1.35335827869284))",6PH59M3X+89PJ
1.34328585,103.67934948,2464.2353,0.8432,"POLYGON((103.67971287334 1.34304836328548, 103.679606119254 1.3431687369233, 103.679626325791 1.34318688946366, 103.679267957739 1.34359097745948, 103.679247751203 1.34357282491308, 103.679198080937 1.34362883199492, 103.679149180411 1.34358490219161, 103.679122242158 1.34361527716165, 103.679072181705 1.34357030533456, 103.679099119957 1.34353993036525, 103.679073874698 1.34351725127781, 103.679088214966 1.34350108151222, 103.679069498603 1.34348426766097, 103.679133356082 1.34341226338852, 103.679055749062 1.34334254509421, 103.679299463252 1.34306773831359, 103.679371688119 1.34313262152723, 103.679421549866 1.3430763984935, 103.679445648393 1.34309804740381, 103.679588667056 1.34293678260061, 103.67971287334 1.34304836328548))",6PH58MVH+8P9C
1.35405949,103.69417272,18.0521,0.6529,"POLYGON((103.694150921931 1.35408514259798, 103.69413962071 1.35406494241214, 103.694194513983 1.35403383402409, 103.694205815204 1.3540540342102, 103.694150921931 1.35408514259798))",6PH59M3V+JMF8
1.34075644,103.68407341,15.7095,0.6813,"POLYGON((103.684098823111 1.34076471401905, 103.6840542841 1.34077520564535, 103.684047993132 1.34074815308067, 103.684092532143 1.34073766145402, 103.684098823111 1.34076471401905))",6PH58MRM+8J47
1.34439323,103.68706582,132.9816,0.767,"POLYGON((103.687054981496 1.3444774985504, 103.686995867862 1.34444081812785, 103.687076646282 1.34430894977442, 103.687135759917 1.34434563019349, 103.687054981496 1.3444774985504))",6PH58MVP+QR4J
1.35126731,103.69642016,50.3786,0.7417,"POLYGON((103.696461904912 1.35128882410055, 103.696384164672 1.35129758274385, 103.696378405732 1.35124580524335, 103.696456145969 1.35123704659864, 103.696461904912 1.35128882410055))",6PH59M2W+GH3M
1.35413896,103.6874139,98.1142,0.7565,"POLYGON((103.687453076536 1.35415664352774, 103.687443480148 1.35415608973226, 103.687441281725 1.35419467822977, 103.687375731041 1.35419089538009, 103.687377929465 1.35415230688367, 103.687350475567 1.35415072255276, 103.687351383 1.35413479455597, 103.687378836898 1.3541363788867, 103.687381090226 1.35409682664402, 103.687419688958 1.35409905412836, 103.687420897781 1.35407783587592, 103.687457446118 1.35407994503357, 103.687453076536 1.35415664352774))",6PH59M3P+MX3C
1.34080006,103.69072033,55.0475,0.745,"POLYGON((103.690733660201 1.34074459870171, 103.690748596769 1.34084952860143, 103.690707009328 1.34085552522569, 103.690692072762 1.34075059532742, 103.690733660201 1.34074459870171))",6PH58MRR+87H2
1.35100505,103.6815769,80.5276,0.6633,"POLYGON((103.68163943999 1.35098541562392, 103.681550556706 1.35106541718776, 103.681514370344 1.35102469266066, 103.681603253625 1.35094469109752, 103.68163943999 1.35098541562392))",6PH59M2J+CJ47
1.35307193,103.68929531,55.1982,0.7537,"POLYGON((103.689301686967 1.35313078718053, 103.689262712587 1.35312121573576, 103.68928892988 1.35301307773063, 103.689327904257 1.35302264917248, 103.689301686967 1.35313078718053))",6PH59M3Q+6PFV
1.33869698,103.68671608,116.1732,0.6804,"POLYGON((103.68678344508 1.33868400777318, 103.686720639825 1.33876586113579, 103.686648714105 1.33870995781258, 103.686711519356 1.33862810445392, 103.68678344508 1.33868400777318))",6PH58MQP+FMGX
1.35265006,103.69805908,37.1698,0.7503,"POLYGON((103.698097881741 1.35265407420337, 103.698047831408 1.35268765456245, 103.698020280405 1.35264605891088, 103.698070330737 1.35261247855128, 103.698097881741 1.35265407420337))",6PH59M3X+3675
1.34409078,103.68583627,264.6112,0.7747,"POLYGON((103.68604216989 1.34409129550023, 103.685831760754 1.3441114195017, 103.685833584721 1.34413073738701, 103.68570247263 1.34414327723092, 103.685700648663 1.34412395934568, 103.685653657052 1.34412845372311, 103.685649116695 1.34408036616927, 103.686037629524 1.34404320793647, 103.68604216989 1.34409129550023))",6PH58MVP+J8PQ
1.34617642,103.6826438,46.2175,0.6689,"POLYGON((103.682690608524 1.34619720512832, 103.682596163629 1.34619520458602, 103.682596991119 1.34615563290701, 103.682691436012 1.34615763344777, 103.682690608524 1.34619720512832))",6PH58MWM+F3C4
1.34314001,103.69753593,364.4249,0.7208,"POLYGON((103.697685095959 1.3431968899775, 103.697638540916 1.34325440182977, 103.697621926898 1.34324077871559, 103.697600649684 1.34326706355435, 103.697534184502 1.34321256362474, 103.69755524266 1.34318654939505, 103.697522383504 1.34315960563997, 103.697502761138 1.34318384616308, 103.697389423121 1.34309091157535, 103.697455819576 1.34300888860064, 103.697685095959 1.3431968899775))",6PH58MVX+723J
1.33918292,103.68759518,270.454,0.8773,"POLYGON((103.687719571247 1.33922274416594, 103.687665731183 1.33929345209813, 103.687470786959 1.33914308889149, 103.687524627017 1.33907238096596, 103.687719571247 1.33922274416594))",6PH58MQQ+M2H6
1.35404628,103.68784845,52.4071,0.7044,"POLYGON((103.687877430219 1.3540080639766, 103.687872378506 1.35408789169146, 103.687819481806 1.35408450089177, 103.68782453352 1.35400467317876, 103.687877430219 1.3540080639766))",6PH59M3Q+J49R
1.34628813,103.68899698,206.1172,0.7065,"POLYGON((103.6890884 1.3462638, 103.6890539 1.3463642, 103.6889055 1.3463124, 103.6889401 1.3462121, 103.6890884 1.3462638))",6PH58MWQ+GH9H
1.34467635,103.68766762,129.0324,0.7509,"POLYGON((103.687776116804 1.34472553934444, 103.6877506787 1.34476211302867, 103.687559128264 1.34462715741477, 103.687584566362 1.34459058373907, 103.687776116804 1.34472553934444))",6PH58MVQ+V3F3
1.34062177,103.67988734,235.6249,0.8726,"POLYGON((103.679815301696 1.34056006844601, 103.67981741523 1.34058732882637, 103.679994603272 1.34057341312021, 103.680001191669 1.3406583902483, 103.679789347522 1.34067502770912, 103.6797806456 1.34056279020865, 103.679815301696 1.34056006844601))",6PH58MRH+6XRV
1.35302615,103.68858733,116.6436,0.7125,"POLYGON((103.688679356764 1.3530211732342, 103.688634609644 1.35305904501134, 103.688590238335 1.35300593939982, 103.68851926226 1.3530660100786, 103.688552092046 1.35310530227157, 103.688532368315 1.35312199547157, 103.688484879781 1.35306515901578, 103.688620326703 1.35295052336146, 103.688679356764 1.3530211732342))",6PH59M3Q+6C85
1.34512967,103.69183741,20.6373,0.7654,"POLYGON((103.691857102853 1.34510819809481, 103.691854936543 1.34515296488087, 103.691817730173 1.34515114109548, 103.691819896485 1.34510637431014, 103.691857102853 1.34510819809481))",6PH58MWR+3P45
1.34832945,103.68228075,540.5948,0.8858,"POLYGON((103.682415 1.3482491, 103.6824128 1.3484133, 103.6821465 1.3484098, 103.6821487 1.3482456, 103.682415 1.3482491))",6PH58MXJ+8WJ5
